Year,College,MajorName,Total,Male,Female,Unknown
2004,LAS,Italian,6,1,5,0
2004,LAS,Italian,1,0,1,0
2004,LAS,Italian,3,1,2,0
2004,LAS,Latin American Studies,7,4,3,0
2004,LAS,Latin American Studies,8,3,5,0
2004,LAS,Linguistics,35,17,18,0
2004,LAS,Linguistics,9,1,8,0
2004,LAS,Linguistics,53,19,34,0
2004,LAS,Math & Computer Science,159,138,20,1
2004,LAS,Mathematics,226,127,99,0
2004,LAS,Mathematics,1,1,0,0
2004,LAS,Mathematics,4,3,1,0
2004,LAS,Mathematics,8,7,1,0
2004,LAS,Mathematics,28,13,15,0
2004,LAS,Mathematics,13,10,3,0
2004,LAS,Mathematics,4,2,2,0
2004,LAS,Mathematics,166,99,67,0
2004,LAS,Mathematics,174,140,34,0
2004,LAS,Microbiology,10,5,5,0
2004,LAS,Microbiology,2,1,1,0
2004,LAS,Microbiology,65,25,40,0
2004,LAS,Molecular & Integrative Physi,10,4,6,0
2004,LAS,Molecular & Integrative Physi,1,0,1,0
2004,LAS,Molecular & Integrative Physi,32,23,9,0
2004,LAS,Molecular and Cellular Biology,690,293,397,0
2004,LAS,Molecular&Cell Bio-undeclared,12,7,5,0
2004,LAS,Music,19,13,6,0
2004,LAS,Music,1,1,0,0
2004,LAS,Neuroscience,61,30,31,0
2004,LAS,Nondegree,138,55,83,0
2004,LAS,Philosophy,92,72,20,0
2004,LAS,Philosophy,3,3,0,0
2004,LAS,Philosophy,42,31,11,0
2004,LAS,Physics,84,65,19,0
2004,LAS,Physics,104,79,25,0
2004,LAS,Physics,2,1,1,0
2004,LAS,Plant Biology,6,2,4,0
2004,LAS,Plant Biology,13,7,6,0
2004,LAS,Political Science,889,529,359,1
2004,LAS,Political Science,11,4,7,0
2004,LAS,Political Science,39,25,14,0
2004,LAS,Portuguese,1,1,0,0
2004,LAS,Portuguese,1,0,1,0
2004,LAS,Psychology,1,0,1,0
2004,LAS,Psychology,1179,312,867,0
2004,LAS,Psychology,3,2,1,0
2004,LAS,Psychology,178,59,119,0
2004,LAS,Religious Studies,17,10,7,0
2004,LAS,Religious Studies,1,0,1,0
2004,LAS,Religious Studies,2,1,1,0
2004,LAS,Religious Studies,1,0,1,0
2004,LAS,Rhetoric,112,59,53,0
2004,LAS,Rhetoric,1,1,0,0
2004,LAS,Rhetoric,19,9,10,0
2004,LAS,Rhetoric,6,3,3,0
2004,LAS,Russian & E European Studies,3,3,0,0
2004,LAS,Russian & E European Studies,8,2,6,0
2004,LAS,Russian Lang & Literature,3,2,1,0
2004,LAS,Slavic Languages & Literature,1,0,1,0
2004,LAS,Slavic Languages & Literature,1,1,0,0
2004,LAS,Sociology,300,97,203,0
2004,LAS,Sociology,1,0,1,0
2004,LAS,Sociology,40,17,23,0
2004,LAS,Spanish,241,70,170,1
2004,LAS,Spanish,1,0,1,0
2004,LAS,Spanish,22,9,13,0
2004,LAS,Spanish,1,0,1,0
2004,LAS,Spanish,29,13,16,0
2004,LAS,Speech Communication,400,177,223,0
2004,LAS,Speech Communication,2,1,1,0
2004,LAS,Speech Communication,32,8,24,0
2004,LAS,Speech Communication,29,13,16,0
2004,LAS,Statistics,29,22,7,0
2004,LAS,Statistics,9,3,6,0
2004,LAS,Statistics,6,3,3,0
2004,LAS,Statistics,4,1,3,0
2004,LAS,Statistics,16,6,10,0
2004,LAS,Statistics & Computer Science,15,12,3,0
2004,LAS,Teaching of Biological Science,2,0,2,0
2004,LAS,Teaching of Chemistry,8,2,6,0
2004,LAS,Teaching of English Sec Lang,55,12,43,0
2004,LAS,Teaching of English Sec Lang,1,1,0,0
2004,LAS,Teaching of French,6,1,5,0
2004,LAS,Teaching of German,1,0,1,0
2004,LAS,Teaching of Latin,1,1,0,0
2004,LAS,Teaching of Latin,3,2,1,0
2004,LAS,Teaching of Mathematics,1,1,0,0
2004,LAS,Teaching of Spanish,26,4,22,0
2004,Law,Law,671,387,282,2
2004,Law,Law,3,2,1,0
2004,Law,Law,32,15,17,0
2004,Law,Law,2,2,0,0
2004,LN,Nondegree,3,0,3,0
2004,LN,Nondegree,1,1,0,0
2004,LN,Nondegree-CE,65,18,45,2
2004,Media,Broadcast Journalism,68,27,41,0
2004,Media,Communications,50,24,26,0
2004,Media,Journalism,33,9,24,0
2004,Media,Media Studies,101,26,75,0
2004,Media,News-Editorial,128,47,81,0
2004,Media,Nondegree,2,1,1,0
2004,Social Work,Social Work,274,26,248,0
2004,Social Work,Social Work,23,4,19,0
2004,Social Work,,8,8,0,0
2004,Social Work,,61,54,7,0
2004,Social Work,,29,25,4,0
2004,VetMed,Veterinary Medicine,397,89,308,0
2004,VetMed,VMS - Veterinary Biosciences,8,2,6,0
2004,VetMed,VMS - Veterinary Biosciences,8,3,5,0
2004,VetMed,VMS - Veterinary Pathobiology,4,2,2,0
2004,VetMed,VMS - Veterinary Pathobiology,1,0,1,0
2004,VetMed,VMS - Veterinary Pathobiology,22,8,14,0
2004,VetMed,VMS-Veterinary Clinical Medcne,26,16,10,0
2004,VetMed,VMS-Veterinary Clinical Medcne,3,2,1,0
2003,ACES,Agr & Consumer Economics,53,23,30,0
2003,ACES,Agr & Consumer Economics,78,67,11,0
2003,ACES,Agr & Consumer Economics,47,43,4,0
2003,ACES,Agr & Consumer Economics,98,67,31,1
2003,ACES,Agr & Consumer Economics,84,44,40,3
2003,ACES,Agr & Environmental Cmc & Educ,73,22,51,2
2003,ACES,Agr & Environmental Cmc & Educ,10,5,5,0
2003,ACES,Agr & Environmental Cmc & Educ,12,2,10,0
2003,ACES,Agr & Environmental Cmc & Educ,34,15,19,1
2003,ACES,Agr & Environmental Cmc & Educ,7,2,5,0
2003,ACES,Agr Engineering & Agr Science,40,36,4,2
2003,ACES,Agricultural & Applied Econ,1,1,0,0
2003,ACES,Animal Sciences,2,1,1,0
2003,ACES,Animal Sciences,103,49,54,3
2003,ACES,Animal Sciences,20,12,8,0
2003,ACES,Animal Sciences,95,10,85,2
2003,ACES,Animal Sciences,20,9,11,0
2003,ACES,Animal Sciences,331,77,254,4
2003,ACES,CFTM-CNSMR&TXTL,15,1,14,0
2003,ACES,Crop Sciences,2,2,0,0
2003,ACES,Crop Sciences,5,2,3,0
2003,ACES,Crop Sciences,27,26,1,0
2003,ACES,Crop Sciences,11,10,1,0
2003,ACES,Crop Sciences,33,13,20,0
2003,ACES,Crop Sciences,3,2,1,0
2003,ACES,Crop Sciences,64,39,25,3
2003,ACES,CTM-CNSMR&TXTL,119,10,109,3
2003,ACES,Physics,273,237,36,12
2003,ACES,Physics,77,61,16,1
2003,ACES,Speech & Hearing Science,18,2,16,0
2003,ACES,Speech & Hearing Science,51,2,49,0
2003,ACES,Spanish,58,22,36,2
2003,ACES,Speech & Hearing Science,216,11,205,2
2003,ACES,"Recreation, Sport, and Tourism ",153,117,36,2
2003,ACES,Statistics,24,9,15,0
2003,ACES,Statistics,3,1,2,0
2003,ACES,Teaching of Biological Science,4,0,4,0
2003,ACES,Teaching of Chemistry,11,3,8,0
2003,ACES,Teaching of English Sec Lang,60,12,48,0
2003,ACES,Teaching of French,5,0,5,0
2003,ACES,Teaching of Latin,5,3,2,1
2003,ACES,Teaching of Mathematics,3,0,3,0
2003,ACES,Teaching of Physics,1,0,1,0
2003,ACES,Food Science & Human Nutrition,1,1,0,0
2003,ACES,Food Science & Human Nutrition,57,18,39,3
2003,ACES,Food Science & Human Nutrition,1,0,1,0
2003,ACES,Food Science & Human Nutrition,92,6,86,2
2003,ACES,Food Science & Human Nutrition,49,16,33,2
2003,ACES,Food Science & Human Nutrition,97,41,56,1
2003,ACES,Food Science & Human Nutrition,59,15,44,0
2003,ACES,Food Science & Human Nutrition,35,12,23,2
2003,ACES,Forestry,5,5,0,0
2003,ACES,Forestry,6,5,1,0
2003,ACES,Forestry,3,3,0,0
2003,ACES,HDFS-CH&AD DEV,138,8,130,3
2003,ACES,HDFS-FS,56,5,51,1
2003,ACES,HORT -- P&M,54,30,24,0
2003,ACES,HORT--HORT SCI,5,2,3,0
2003,ACES,Horticulture,2,2,0,0
2003,ACES,Horticulture,2,1,1,0
2003,ACES,Horticulture,1,1,0,0
2003,ACES,Human & Community Development,26,3,23,3
2003,ACES,IRCE-CONS EC&F,87,54,33,2
2003,ACES,IRCE-E&NR MGMT,2,2,0,0
2003,ACES,IRCE-INDCURRIC,9,6,3,0
2003,ACES,"IRCE-POL,TRD,DV",37,21,16,2
2003,ACES,Natural Res & Env Sciences,67,42,25,5
2003,ACES,Natural Resrcs & Environ Sci,137,81,56,6
2003,ACES,Nondegree,17,7,10,0
2003,ACES,NRES-BIOL SCI,2,2,0,0
2003,ACES,NRES-BIOL SCI,53,31,22,3
2003,ACES,NRES-ENV S W,14,6,8,1
2003,ACES,NRES-F & W CONS,35,22,13,1
2003,ACES,NRES-SOC SCI,6,1,5,0
2003,ACES,NRES-SOC SCI,33,17,16,1
2003,ACES,Nutritional Sciences,44,9,35,3
2003,Applied Health Sciences,HLTH EDUC,70,6,64,2
2003,Applied Health Sciences,HLTH PL AD,178,46,132,2
2003,Applied Health Sciences,Kinesiology,60,25,35,2
2003,Applied Health Sciences,Kinesiology,45,21,24,0
2003,Applied Health Sciences,Kinesiology,33,12,21,1
2003,Applied Health Sciences,Kinesiology,406,143,263,4
2003,Applied Health Sciences,Leisure Studies,65,34,31,1
2003,Applied Health Sciences,Leisure Studies,103,72,31,2
2003,Applied Health Sciences,MSPH IN C HLTH,5,0,5,1
2003,Applied Health Sciences,PARK & NR MGMT,8,6,2,0
2003,Applied Health Sciences,"Recreation, Sport, and Tourism ",34,14,20,0
2003,Applied Health Sciences,REHAB STUDIES,23,4,19,0
2003,Applied Health Sciences,Rehabilitation,6,1,5,0
2003,Applied Life Sciences,Community Health,29,10,19,0
2003,Applied Life Sciences,Community Health,72,16,56,0
2003,Aviation,Aviation Human Factors,175,162,13,2
2003,Aviation,Nondegree,5,5,0,0
2003,Aviation,Professional Pilot,73,65,8,3
2003,Business,Accountancy,859,447,412,18
2003,Business,Accountancy,20,12,8,3
2003,Business,Accountancy,98,47,51,0
2003,Business,Accountancy,84,41,43,0
2003,Business,Accountancy,54,22,32,0
2003,Business,Accountancy,33,22,11,0
2003,Business,Accountancy,83,39,44,1
2003,Business,Computer Science,16,15,1,1
2003,Business,Computer Science,5,5,0,0
2003,Business,Computer Science,87,70,17,3
2003,Business,Computer Science,340,281,59,5
2003,Business,Computer Science,29,21,8,1
2003,Business,BUS NON-DEGREE,46,25,21,0
2003,Business,Business Administration,390,138,252,3
2003,Business,Business Administration,86,26,60,0
2003,Business,Business Administration,1,1,0,0
2003,Business,Business Administration,39,31,8,0
2003,Business,Business Administration,157,108,49,0
2003,Business,Business Administration,67,49,18,2
2003,Business,Business Administration,3,1,2,0
2003,Business,Business Administration,326,229,97,11
2003,Business,Business Administration,48,24,24,0
2003,Business,Business Administration,35,23,12,0
2003,Business,Economics,62,43,19,2
2003,Business,Economics,89,65,24,1
2003,Business,Economics,72,52,20,1
2003,Business,Teaching of Spanish,24,4,20,0
2003,Business,Technical Systems Management,1,1,0,0
2003,Business,Technical Systems Management,74,67,7,1
2003,Business,Technical Systems Management,13,13,0,1
2003,Business,Theatre,4,2,2,1
2003,Business,Theatre,10,6,4,0
2003,Business,Theatre,35,16,19,4
2003,Business,Theatre,9,3,6,0
2003,Business,Theatre,70,37,33,3
2003,Business,Leisure Studies,29,3,26,0
2003,Business,Executive MBA Program,39,30,9,1
2003,Business,Executive MBA Program,6,5,1,1
2003,Business,Finance,800,546,254,9
2003,Business,Finance,21,16,5,0
2003,Business,Finance,104,78,26,0
2003,Business,INT'L MSBA,45,32,13,0
2003,Business,UNASSIGNED,432,260,172,4
2003,Education,BUS EDUC,1,0,1,0
2003,Education,Early Childhood Education,60,2,58,0
2003,Education,Early Childhood Education,3,1,2,0
2003,Education,Ed Organization and Leadership,165,75,90,15
2003,Education,ED POL ST,112,38,74,4
2003,Education,ED SEC&CON,101,31,70,4
2003,Education,EDUC ELEMENTARY,88,12,76,3
2003,Education,EDUC GEN,292,24,268,1
2003,Education,Educ Voc Tech,86,37,49,6
2003,Education,Educational Psychology,136,46,90,1
2003,Education,Elementary Education,289,29,260,2
2003,Education,Elementary Education,20,3,17,1
2003,Education,Secondary & Continuing Educ,6,4,2,0
2003,Education,Secondary & Continuing Educ,4,1,3,0
2003,Education,Secondary & Continuing Educ,11,3,8,0
2003,Education,Secondary & Continuing Educ,9,4,5,0
2003,Education,Special Education,75,10,65,2
2003,Education,Special Education,59,6,53,1
2003,Education,UG NON-DEG,1,0,1,0
2003,Education,XMURAL,2,2,0,1
2003,Engineering,Aero & Astro Engineering,329,267,62,7
2003,Engineering,Aero & Astro Engineering,2,2,0,0
2003,Engineering,Aero & Astro Engineering,4,2,2,0
2003,Engineering,Aero & Astro Engineering,82,72,10,3
2003,Engineering,Agricultural Engineering,52,49,3,0
2003,Engineering,Agricultural Engineering,43,30,13,0
2003,Engineering,Civil Engineering,466,357,109,6
2003,Engineering,Civil Engineering,1,0,1,0
2003,Engineering,Civil Engineering,3,3,0,0
2003,Engineering,Civil Engineering,325,266,59,1
2003,Engineering,Computer Engineering,750,677,73,14
2003,Engineering,Computer Engineering,4,4,0,1
2003,Engineering,Computer Engineering,2,2,0,0
2003,Engineering,Computer Science,761,680,81,15
2003,Engineering,Computer Science,14,12,2,0
2003,Engineering,Computer Science,5,4,1,1
2003,Engineering,Electrical Engineering,836,699,137,19
2003,Engineering,Electrical Engineering,8,7,1,0
2003,Engineering,Electrical Engineering,6,4,2,0
2003,Engineering,Electrical Engineering,573,493,80,14
2003,Engineering,ENGR MECH,62,52,10,2
2003,Engineering,ENGR MECH,1,1,0,0
2003,Engineering,ENGR MECH,2,2,0,0
2003,Engineering,ENGR NONDEGREE,78,65,13,2
2003,Engineering,ENGR PHYS,90,79,11,2
2003,Engineering,ENGR PHYS,1,0,1,0
2003,Engineering,ENV ENGR,70,41,29,1
2003,Engineering,ENV SCI,10,6,4,0
2003,Engineering,GEN ENGR,548,422,126,12
2003,Engineering,GEN ENGR,3,2,1,0
2003,Engineering,GEN ENGR,5,2,3,0
2003,Engineering,GEN ENGR,45,42,3,1
2003,Engineering,Industrial Engineering,66,44,22,1
2003,Engineering,Industrial Engineering,1,0,1,0
2003,Engineering,Industrial Engineering,24,18,6,1
2003,Engineering,Materials Science & Engr,158,108,50,1
2003,Engineering,MATSCI&ENG,210,155,55,1
2003,Engineering,MATSCI&ENG,3,2,1,1
2003,Engineering,MATSCI&ENG,2,2,0,0
2003,Engineering,Mechanical Engineering,685,603,82,11
2003,Engineering,Mechanical Engineering,4,3,1,0
2003,Engineering,Mechanical Engineering,17,15,2,0
2003,Engineering,Mechanical Engineering,248,224,24,9
2003,Engineering,Nuclear Engineering,74,61,13,0
2003,Engineering,Nuclear Engineering,52,42,10,0
2003,Engineering,Systems & Entrepreneurial Engr,12,10,2,0
2003,Engineering,Theoretical & Applied Mechans,66,59,7,2
2003,Fine and Applied Arts,Architectural Studies,529,300,229,5
2003,Fine and Applied Arts,Architecture,10,4,6,0
2003,Fine and Applied Arts,Architecture,169,116,53,2
2003,Fine and Applied Arts,Architecture,44,25,19,3
2003,Fine and Applied Arts,Architecture,4,2,2,0
2003,Fine and Applied Arts,Art and Design,5,3,2,0
2003,Fine and Applied Arts,Art and Design,4,2,2,0
2003,Fine and Applied Arts,Art and Design,11,4,7,1
2003,Fine and Applied Arts,Art and Design,7,3,4,1
2003,Fine and Applied Arts,Art and Design,1,0,1,1
2003,Fine and Applied Arts,Art and Design,10,5,5,3
2003,Fine and Applied Arts,Art and Design,6,2,4,0
2003,Fine and Applied Arts,Art and Design,48,17,31,2
2003,Fine and Applied Arts,Art and Design,24,6,18,0
2003,Fine and Applied Arts,Art and Design,14,6,8,1
2003,Fine and Applied Arts,Art and Design,167,50,117,3
2003,Fine and Applied Arts,Art Education,72,12,60,0
2003,Fine and Applied Arts,Art Education,26,4,22,3
2003,Fine and Applied Arts,Art History,30,4,26,2
2003,Fine and Applied Arts,Art History,26,4,22,0
2003,Fine and Applied Arts,Crafts,32,9,23,2
2003,Fine and Applied Arts,Dance,51,5,46,1
2003,Fine and Applied Arts,Dance,13,3,10,2
2003,Fine and Applied Arts,Graphic Design,81,22,59,1
2003,Fine and Applied Arts,Industrial Design,75,31,44,1
2003,Fine and Applied Arts,Landscape Architecture,116,67,49,3
2003,Fine and Applied Arts,Landscape Architecture,35,10,25,1
2003,Fine and Applied Arts,Landscape Architecture,2,0,2,0
2003,Fine and Applied Arts,MUS-VOICE,29,5,24,2
2003,Fine and Applied Arts,Music,148,60,88,9
2003,Fine and Applied Arts,Music Education,20,8,12,1
2003,Fine and Applied Arts,Music Education,200,76,124,4
2003,Fine and Applied Arts,Music History,7,1,6,2
2003,Fine and Applied Arts,MUSIC-COMP,13,12,1,0
2003,Fine and Applied Arts,MUSIC-INST,104,56,48,4
2003,Fine and Applied Arts,MUSIC-OPEN,7,6,1,0
2003,Fine and Applied Arts,MUSIC(AMS),116,52,64,5
2003,Fine and Applied Arts,PERFORM ST,25,8,17,1
2003,Fine and Applied Arts,Regional Planning,32,21,11,1
2003,Fine and Applied Arts,Theatre,42,20,22,3
2003,Fine and Applied Arts,UNCLASS,29,12,17,1
2003,Fine and Applied Arts,Urban Planning,115,68,47,4
2003,Fine and Applied Arts,Urban Planning,57,31,26,1
2003,iSchool,Library & Information Science,1,1,0,0
2003,iSchool,Library & Information Science,195,66,129,12
2003,iSchool,Library & Information Science,3,0,3,0
2003,iSchool,Library & Information Science,1,0,1,0
2003,iSchool,Library & Information Science,53,14,39,5
2003,iSchool,Library & Information Science,47,17,30,1
2003,iSchool,Library & Information Science,13,1,12,2
2003,iSchool,Library & Information Science,2,1,1,0
2003,Labor and Industrial Relations,HR & IND RELS,162,54,108,4
2003,LAS,Actuarial Science,19,5,14,0
2003,LAS,African American Studies,5,3,2,0
2003,LAS,Anthropology,68,24,44,5
2003,LAS,Applied Mathematics,14,11,3,0
2003,LAS,Chemical Engineering,111,89,22,1
2003,LAS,Chemical Engineering,302,205,97,5
2003,LAS,Chemistry,290,183,107,9
2003,LAS,Chemistry,101,61,40,3
2003,LAS,Classics,3,1,2,0
2003,LAS,Comparative Literature,24,5,19,1
2003,LAS,Asian Studies,8,3,5,0
2003,LAS,Astronomy,26,16,10,0
2003,LAS,Atmospheric Sciences,41,26,15,0
2003,LAS,BIOCH,169,78,91,2
2003,LAS,Biochemistry,81,47,34,5
2003,LAS,Biology,36,17,19,1
2003,LAS,Biology,8,6,2,0
2003,LAS,Biology,18,9,9,1
2003,LAS,Biology,22,10,12,1
2003,LAS,Biology,158,67,91,3
2003,LAS,Biology,598,257,341,12
2003,LAS,Biophysics & Computnl Biology,67,47,20,0
2003,LAS,CELL & STR BIOL,68,38,30,3
2003,LAS,CHEM E NUS,5,4,1,0
2003,LAS,Chemical Physics,6,4,2,1
2003,LAS,Classical Philology,8,6,2,1
2003,LAS,Creative Writing,23,12,11,2
2003,LAS,E Asian Languages & Cultures,23,7,16,1
2003,LAS,English,128,52,76,5
2003,LAS,Entomology,38,22,16,3
2003,LAS,French,28,4,24,0
2003,LAS,GEN CURR,2090,1052,1038,31
2003,LAS,Geography,40,20,20,0
2003,LAS,Geology,38,24,14,1
2003,LAS,Geology,8,4,4,2
2003,LAS,German,19,7,12,1
2003,LAS,History,99,56,43,4
2003,LAS,Italian,3,1,2,0
2003,LAS,LATIN AMER ST,3,1,2,0
2003,LAS,Linguistics,71,25,46,6
2003,LAS,Mathematics,165,130,35,5
2003,LAS,Microbiology,60,23,37,1
2003,LAS,Molecular & Integrative Physi,40,26,14,1
2003,LAS,Molecular and Cellular Biology,22,13,9,0
2003,LAS,Neuroscience,53,32,21,1
2003,LAS,Philosophy,39,33,6,1
2003,LAS,Plant Biology,22,11,11,1
2003,LAS,Political Science,44,28,16,0
2003,LAS,Portuguese,3,1,2,0
2003,LAS,PRE-JOURN,593,171,422,7
2003,LAS,PRE-MED,303,129,174,1
2003,LAS,Psychology,193,69,124,4
2003,LAS,REES,7,2,5,0
2003,LAS,Slavic Languages & Literature,4,3,1,0
2003,LAS,Sociology,47,23,24,0
2003,LAS,Speech Communication,54,19,35,0
2003,LAS,TRANSITION,206,83,123,2
2003,LAS,UNCLASS,142,62,80,2
2003,LAS,UNCM FR&SO,196,92,104,1
2003,Law,Law,32,17,15,0
2003,Law,Law,662,365,297,56
2003,Media,Advertising,35,13,22,2
2003,Media,Advertising,278,66,212,8
2003,Media,Communication,54,23,31,2
2003,Media,Broadcast Journalism,63,22,41,3
2003,Media,Journalism,29,8,21,4
2003,Media,Media Studies,94,30,64,1
2003,Media,News-Editorial,110,36,74,0
2003,Social Work,Social Work,3,0,3,0
2003,Social Work,Social Work,3,1,2,0
2003,Social Work,Social Work,51,5,46,8
2003,Social Work,Social Work,22,3,19,1
2003,Social Work,Social Work,220,23,197,18
2003,VetMed,Veterinary Medicine,403,89,314,28
2003,VetMed,VMS - Veterinary Biosciences,18,8,10,0
2003,VetMed,VMS - Veterinary Pathobiology,36,17,19,1
2003,VetMed,VMS-Veterinary Clinical Medcne,36,20,16,0
2002,ACES,Agr & Consumer Economics,46,25,21,0
2002,ACES,Agr & Consumer Economics,83,72,11,0
2002,ACES,Agr & Consumer Economics,48,44,4,0
2002,ACES,Agr & Consumer Economics,101,63,38,0
2002,ACES,Agr & Consumer Economics,74,39,35,2
2002,ACES,Agr & Environmental Cmc & Educ,81,26,55,2
2002,ACES,Agr & Environmental Cmc & Educ,13,4,9,0
2002,ACES,Agr & Environmental Cmc & Educ,10,1,9,1
2002,ACES,Agr & Environmental Cmc & Educ,38,20,18,1
2002,ACES,Agr & Environmental Cmc & Educ,12,1,11,1
2002,ACES,Agr Engineering & Agr Science,43,40,3,1
2002,ACES,Agricultural & Applied Econ,4,2,2,0
2002,ACES,Agricultural Education,2,0,2,0
2002,ACES,Animal Sciences,5,2,3,0
2002,ACES,Animal Sciences,106,55,51,5
2002,ACES,Animal Sciences,28,14,14,0
2002,ACES,Animal Sciences,105,12,93,3
2002,ACES,Animal Sciences,18,8,10,0
2002,ACES,Animal Sciences,329,75,254,2
2002,ACES,Animal Sciences,4,0,4,0
2002,ACES,CFTM-CNSMR&TXTL,53,2,51,2
2002,ACES,CFTM-MKT&PRICE,3,2,1,0
2002,ACES,"CMDTY,FD,TXTL M",79,9,70,0
2002,ACES,Crop Sciences,1,0,1,0
2002,ACES,Crop Sciences,5,2,3,0
2002,ACES,Crop Sciences,25,23,2,0
2002,ACES,Crop Sciences,20,19,1,0
2002,ACES,Crop Sciences,26,9,17,0
2002,ACES,Crop Sciences,4,2,2,0
2002,ACES,Crop Sciences,72,37,35,5
2002,ACES,Physics,231,203,28,12
2002,ACES,Physics,79,65,14,0
2002,ACES,Speech & Hearing Science,17,4,13,1
2002,ACES,Speech & Hearing Science,62,1,61,5
2002,ACES,Spanish,64,23,41,5
2002,ACES,Speech & Hearing Science,201,8,193,1
2002,ACES,"Recreation, Sport, and Tourism ",166,126,40,3
2002,ACES,Statistics,25,9,16,0
2002,ACES,Statistics,2,0,2,0
2002,ACES,Teaching of Biological Science,3,0,3,0
2002,ACES,Teaching of Chemistry,12,3,9,1
2002,ACES,Teaching of English Sec Lang,53,11,42,1
2002,ACES,Teaching of French,4,0,4,0
2002,ACES,Teaching of Latin,3,2,1,1
2002,ACES,Teaching of Mathematics,1,0,1,0
2002,ACES,Teaching of Physics,1,0,1,0
2002,ACES,Food Science & Human Nutrition,4,3,1,0
2002,ACES,Food Science & Human Nutrition,56,14,42,3
2002,ACES,Food Science & Human Nutrition,1,1,0,0
2002,ACES,Food Science & Human Nutrition,96,3,93,1
2002,ACES,Food Science & Human Nutrition,38,12,26,2
2002,ACES,Food Science & Human Nutrition,102,44,58,1
2002,ACES,Food Science & Human Nutrition,50,10,40,1
2002,ACES,Food Science & Human Nutrition,29,8,21,0
2002,ACES,Forestry,1,1,0,0
2002,ACES,Forestry,1,1,0,0
2002,ACES,Forestry,16,13,3,0
2002,ACES,Forestry,5,5,0,0
2002,ACES,HDFS-CH&AD DEV,133,5,128,0
2002,ACES,HDFS-FS,69,8,61,1
2002,ACES,HORT -- P&M,65,25,40,0
2002,ACES,HORT--HORT SCI,7,4,3,0
2002,ACES,Horticulture,2,1,1,0
2002,ACES,Horticulture,1,1,0,0
2002,ACES,HU DEV&FAM,2,0,2,0
2002,ACES,Human & Community Development,28,5,23,4
2002,ACES,IRCE-CONS EC&F,89,48,41,2
2002,ACES,IRCE-E&NR MGMT,6,4,2,0
2002,ACES,IRCE-INDCURRIC,10,5,5,1
2002,ACES,"IRCE-POL,TRD,DV",33,22,11,1
2002,ACES,Natural Res & Env Sciences,3,2,1,0
2002,ACES,Natural Resrcs & Environ Sci,143,78,65,8
2002,ACES,Nondegree,13,7,6,0
2002,ACES,NRES-BIOL SCI,15,11,4,0
2002,ACES,NRES-BIOL SCI,68,37,31,4
2002,ACES,NRES-ENV S W,27,15,12,1
2002,ACES,NRES-F & W CONS,41,28,13,1
2002,ACES,NRES-SOC SCI,9,5,4,0
2002,ACES,NRES-SOC SCI,56,23,33,1
2002,ACES,Nutritional Sciences,35,8,27,4
2002,Applied Health Sciences,HLTH EDUC,64,5,59,2
2002,Applied Health Sciences,HLTH PL AD,172,38,134,1
2002,Applied Health Sciences,Kinesiology,61,29,32,3
2002,Applied Health Sciences,Kinesiology,19,5,14,0
2002,Applied Health Sciences,Kinesiology,39,13,26,1
2002,Applied Health Sciences,Kinesiology,397,161,236,4
2002,Applied Health Sciences,Leisure Studies,75,47,28,0
2002,Applied Health Sciences,Leisure Studies,92,70,22,1
2002,Applied Health Sciences,MSPH IN C HLTH,5,0,5,1
2002,Applied Health Sciences,PARK & NR MGMT,5,2,3,0
2002,Applied Health Sciences,"Recreation, Sport, and Tourism ",42,13,29,1
2002,Applied Health Sciences,REHAB STUDIES,4,1,3,0
2002,Applied Health Sciences,Rehabilitation,11,4,7,4
2002,Applied Life Sciences,Community Health,20,6,14,0
2002,Applied Life Sciences,Community Health,65,20,45,0
2002,Aviation,Aviation Human Factors,188,171,17,5
2002,Aviation,Nondegree,8,6,2,0
2002,Aviation,Professional Pilot,66,59,7,1
2002,Business,Accountancy,796,401,395,16
2002,Business,Accountancy,20,13,7,2
2002,Business,Accountancy,85,46,39,1
2002,Business,Accountancy,90,45,45,0
2002,Business,Accountancy,42,23,19,4
2002,Business,Accountancy,16,9,7,0
2002,Business,Accountancy,90,36,54,1
2002,Business,Computer Science,26,17,9,0
2002,Business,Computer Science,448,370,78,9
2002,Business,Business Administration,403,153,250,6
2002,Business,Business Administration,99,42,57,0
2002,Business,Business Administration,1,1,0,0
2002,Business,Business Administration,35,30,5,0
2002,Business,Business Administration,264,179,85,1
2002,Business,Business Administration,59,44,15,2
2002,Business,Business Administration,2,2,0,0
2002,Business,Business Administration,341,245,96,13
2002,Business,Business Administration,53,26,27,0
2002,Business,Business Administration,1,0,1,0
2002,Business,Business Administration,33,19,14,1
2002,Business,CBA NON-DEGREE,53,31,22,0
2002,Business,Economics,58,38,20,2
2002,Business,Economics,91,65,26,1
2002,Business,Economics,75,56,19,1
2002,Business,Teaching of Spanish,26,2,24,0
2002,Business,Technical Systems Management,6,6,0,0
2002,Business,Technical Systems Management,72,67,5,2
2002,Business,Technical Systems Management,11,11,0,0
2002,Business,Theatre,5,2,3,1
2002,Business,Theatre,9,5,4,0
2002,Business,Theatre,32,11,21,3
2002,Business,Theatre,10,4,6,0
2002,Business,Theatre,58,29,29,2
2002,Business,Leisure Studies,28,12,16,0
2002,Business,Executive MBA Program,38,26,12,0
2002,Business,Executive MBA Program,10,7,3,1
2002,Business,Finance,883,575,308,10
